customer_id,customer_name,country,city,customer_segment
CUST01530,Customer 01530,Portugal,Barcelona,Distributor
CUST01531,Customer 01531,Morocco,Rabat,Distributor
CUST01532,Customer 01532,Portugal,Paris,Distributor
CUST01533,Customer 01533,Spain,Agadir,Distributor
CUST01534,Customer 01534,Morocco,Agadir,Restaurant
CUST01535,Customer 01535,Portugal,Milan,Retail
CUST01536,Customer 01536,France,Valencia,Distributor
CUST01537,Customer 01537,France,Fes,Wholesale
CUST01538,Customer 01538,Morocco,Rabat,Wholesale
CUST01539,Customer 01539,Portugal,Rabat,Wholesale
CUST01540,Customer 01540,Portugal,Fes,Retail
CUST01541,Customer 01541,Spain,Agadir,Retail
CUST01542,Customer 01542,Morocco,Casablanca,Wholesale
CUST01543,Customer 01543,Morocco,Paris,Retail
CUST01544,Customer 01544,Morocco,Istanbul,Wholesale
CUST01545,Customer 01545,Morocco,Paris,Retail
CUST01546,Customer 01546,Portugal,Milan,Retail
CUST01547,Customer 01547,Morocco,Istanbul,Retail
CUST01548,Customer 01548,Spain,Agadir,Restaurant
CUST01549,Customer 01549,Morocco,Milan,Restaurant
CUST01550,Customer 01550,Spain,Barcelona,Distributor
CUST01551,Customer 01551,Spain,Marrakesh,Wholesale
CUST01552,Customer 01552,Spain,Casablanca,Restaurant
CUST01553,Customer 01553,Portugal,Fes,Wholesale
CUST01554,Customer 01554,Spain,Agadir,Retail
CUST01555,Customer 01555,Portugal,Rabat,Restaurant
CUST01556,Customer 01556,France,Paris,Restaurant
CUST01557,Customer 01557,France,Milan,Restaurant
CUST01558,Customer 01558,Morocco,Marrakesh,Restaurant
CUST01559,Customer 01559,France,Paris,Wholesale
CUST01560,Customer 01560,Portugal,Istanbul,Distributor
CUST01561,Customer 01561,Morocco,Casablanca,Wholesale
CUST01562,Customer 01562,Morocco,Paris,Distributor
CUST01563,Customer 01563,Portugal,Casablanca,Restaurant
CUST01564,Customer 01564,France,Milan,Wholesale
CUST01565,Customer 01565,Morocco,Milan,Restaurant
CUST01566,Customer 01566,Spain,Marrakesh,Distributor
CUST01567,Customer 01567,Portugal,Paris,Wholesale
CUST01568,Customer 01568,Portugal,Madrid,Restaurant
CUST01569,Customer 01569,Portugal,Istanbul,Wholesale
CUST01570,Customer 01570,France,Casablanca,Restaurant
CUST01571,Customer 01571,Portugal,Rabat,Distributor
CUST01572,Customer 01572,Spain,Milan,Distributor
CUST01573,Customer 01573,Portugal,Casablanca,Wholesale
CUST01574,Customer 01574,Spain,Valencia,Distributor
CUST01575,Customer 01575,Morocco,Madrid,Distributor
CUST01576,Customer 01576,France,Marrakesh,Wholesale
CUST01577,Customer 01577,Portugal,Milan,Retail
CUST01578,Customer 01578,Spain,Istanbul,Restaurant
CUST01579,Customer 01579,Morocco,Milan,Distributor
CUST01580,Customer 01580,Portugal,Rabat,Restaurant
CUST01581,Customer 01581,France,Marrakesh,Wholesale
CUST01582,Customer 01582,France,Casablanca,Retail
CUST01583,Customer 01583,Portugal,Barcelona,Wholesale
CUST01584,Customer 01584,Spain,Madrid,Restaurant
CUST01585,Customer 01585,Morocco,Casablanca,Distributor
CUST01586,Customer 01586,Morocco,Fes,Wholesale
CUST01587,Customer 01587,Portugal,Rabat,Retail
CUST01588,Customer 01588,Portugal,Milan,Retail
CUST01589,Customer 01589,France,Rabat,Wholesale
CUST01590,Customer 01590,France,Madrid,Wholesale
CUST01591,Customer 01591,Portugal,Paris,Wholesale
CUST01592,Customer 01592,France,Istanbul,Retail
CUST01593,Customer 01593,Morocco,Marrakesh,Wholesale
CUST01594,Customer 01594,Spain,Rabat,Restaurant
CUST01595,Customer 01595,France,Paris,Wholesale
CUST01596,Customer 01596,Morocco,Rabat,Restaurant
CUST01597,Customer 01597,France,Rabat,Retail
CUST01598,Customer 01598,Portugal,Fes,Restaurant
CUST01599,Customer 01599,Spain,Rabat,Retail
CUST01600,Customer 01600,Spain,Tangier,Wholesale
CUST01601,Customer 01601,France,Fes,Wholesale
CUST01602,Customer 01602,Morocco,Agadir,Retail
CUST01603,Customer 01603,Portugal,Marrakesh,Distributor
CUST01604,Customer 01604,France,Madrid,Retail
CUST01605,Customer 01605,Morocco,Marrakesh,Wholesale
CUST01606,Customer 01606,Portugal,Marrakesh,Wholesale
CUST01607,Customer 01607,Portugal,Rabat,Wholesale
CUST01608,Customer 01608,Morocco,Marrakesh,Wholesale
CUST01609,Customer 01609,Spain,Barcelona,Restaurant
CUST01610,Customer 01610,France,Tangier,Retail
CUST01611,Customer 01611,Spain,Valencia,Restaurant
CUST01612,Customer 01612,Portugal,Tangier,Retail
CUST01613,Customer 01613,Morocco,Paris,Retail
CUST01614,Customer 01614,Portugal,Paris,Wholesale
CUST01615,Customer 01615,Spain,Fes,Restaurant
CUST01616,Customer 01616,Morocco,Valencia,Retail
CUST01617,Customer 01617,France,Rabat,Wholesale
CUST01618,Customer 01618,Spain,Valencia,Retail
CUST01619,Customer 01619,Portugal,Milan,Retail
CUST01620,Customer 01620,Spain,Casablanca,Retail
CUST01621,Customer 01621,Morocco,Marrakesh,Restaurant
CUST01622,Customer 01622,Portugal,Marrakesh,Retail
CUST01623,Customer 01623,Morocco,Casablanca,Distributor
CUST01624,Customer 01624,Spain,Tangier,Restaurant
CUST01625,Customer 01625,Spain,Fes,Restaurant
CUST01626,Customer 01626,Morocco,Rabat,Wholesale
CUST01627,Customer 01627,France,Marrakesh,Wholesale
CUST01628,Customer 01628,Portugal,Valencia,Wholesale
CUST01629,Customer 01629,Morocco,Tangier,Restaurant
CUST01630,Customer 01630,Spain,Barcelona,Retail
CUST01631,Customer 01631,Spain,Tangier,Wholesale
CUST01632,Customer 01632,Spain,Tangier,Wholesale
CUST01633,Customer 01633,France,Istanbul,Restaurant
CUST01634,Customer 01634,France,Barcelona,Retail
CUST01635,Customer 01635,Morocco,Madrid,Restaurant
CUST01636,Customer 01636,Morocco,Barcelona,Retail
CUST01637,Customer 01637,France,Paris,Restaurant
CUST01638,Customer 01638,France,Barcelona,Distributor
CUST01639,Customer 01639,France,Madrid,Retail
CUST01640,Customer 01640,Spain,Agadir,Retail
CUST01641,Customer 01641,Spain,Marrakesh,Wholesale
CUST01642,Customer 01642,Morocco,Agadir,Retail
CUST01643,Customer 01643,Morocco,Madrid,Restaurant
CUST01644,Customer 01644,Portugal,Marrakesh,Distributor
CUST01645,Customer 01645,France,Agadir,Retail
CUST01646,Customer 01646,France,Paris,Retail
CUST01647,Customer 01647,Morocco,Barcelona,Restaurant
CUST01648,Customer 01648,France,Paris,Restaurant
CUST01649,Customer 01649,Portugal,Agadir,Wholesale
CUST01650,Customer 01650,Portugal,Istanbul,Retail
CUST01651,Customer 01651,France,Fes,Restaurant
CUST01652,Customer 01652,France,Paris,Retail
CUST01653,Customer 01653,Morocco,Barcelona,Wholesale
CUST01654,Customer 01654,Morocco,Madrid,Wholesale
CUST01655,Customer 01655,Portugal,Valencia,Restaurant
CUST01656,Customer 01656,Portugal,Istanbul,Wholesale
CUST01657,Customer 01657,Portugal,Madrid,Retail
CUST01658,Customer 01658,Morocco,Valencia,Wholesale
CUST01659,Customer 01659,Portugal,Tangier,Retail
CUST01660,Customer 01660,Spain,Agadir,Retail
CUST01661,Customer 01661,Morocco,Casablanca,Restaurant
CUST01662,Customer 01662,Spain,Marrakesh,Restaurant
CUST01663,Customer 01663,Morocco,Madrid,Restaurant
CUST01664,Customer 01664,France,Istanbul,Restaurant
CUST01665,Customer 01665,France,Fes,Restaurant
CUST01666,Customer 01666,Morocco,Milan,Wholesale
CUST01667,Customer 01667,Portugal,Istanbul,Distributor
CUST01668,Customer 01668,Morocco,Agadir,Restaurant
CUST01669,Customer 01669,Spain,Istanbul,Retail
CUST01670,Customer 01670,Morocco,Paris,Distributor
CUST01671,Customer 01671,Morocco,Valencia,Distributor
CUST01672,Customer 01672,Morocco,Rabat,Restaurant
CUST01673,Customer 01673,Spain,Madrid,Wholesale
CUST01674,Customer 01674,Spain,Fes,Retail
CUST01675,Customer 01675,Morocco,Valencia,Retail
CUST01676,Customer 01676,France,Fes,Retail
CUST01677,Customer 01677,Morocco,Milan,Restaurant
CUST01678,Customer 01678,France,Istanbul,Retail
CUST01679,Customer 01679,Spain,Fes,Distributor
CUST01680,Customer 01680,Portugal,Agadir,Wholesale
CUST01681,Customer 01681,Morocco,Fes,Distributor
CUST01682,Customer 01682,Portugal,Madrid,Wholesale
CUST01683,Customer 01683,Portugal,Istanbul,Distributor
CUST01684,Customer 01684,Portugal,Paris,Distributor
CUST01685,Customer 01685,Morocco,Tangier,Restaurant
CUST01686,Customer 01686,Morocco,Rabat,Restaurant
CUST01687,Customer 01687,France,Agadir,Wholesale
CUST01688,Customer 01688,Morocco,Marrakesh,Distributor
CUST01689,Customer 01689,Morocco,Istanbul,Retail
CUST01690,Customer 01690,Portugal,Marrakesh,Retail
CUST01691,Customer 01691,Morocco,Agadir,Restaurant
CUST01692,Customer 01692,France,Madrid,Distributor
CUST01693,Customer 01693,Portugal,Madrid,Wholesale
CUST01694,Customer 01694,Spain,Tangier,Wholesale
CUST01695,Customer 01695,Morocco,Tangier,Distributor
CUST01696,Customer 01696,Portugal,Paris,Distributor
CUST01697,Customer 01697,Spain,Madrid,Restaurant
CUST01698,Customer 01698,Portugal,Agadir,Retail
CUST01699,Customer 01699,Spain,Marrakesh,Distributor
CUST01700,Customer 01700,France,Madrid,Distributor
CUST01701,Customer 01701,Spain,Casablanca,Retail
CUST01702,Customer 01702,Spain,Agadir,Restaurant
CUST01703,Customer 01703,France,Paris,Retail
CUST01704,Customer 01704,Spain,Marrakesh,Retail
CUST01705,Customer 01705,France,Marrakesh,Retail
CUST01706,Customer 01706,Morocco,Casablanca,Distributor
CUST01707,Customer 01707,France,Madrid,Distributor
CUST01708,Customer 01708,Spain,Marrakesh,Retail
CUST01709,Customer 01709,Morocco,Milan,Distributor
CUST01710,Customer 01710,Spain,Marrakesh,Distributor
CUST01711,Customer 01711,Portugal,Valencia,Retail
CUST01712,Customer 01712,Spain,Rabat,Wholesale
CUST01713,Customer 01713,Portugal,Madrid,Retail
CUST01714,Customer 01714,Portugal,Fes,Retail
CUST01715,Customer 01715,Morocco,Istanbul,Distributor
CUST01716,Customer 01716,Spain,Madrid,Distributor
CUST01717,Customer 01717,France,Paris,Restaurant
CUST01718,Customer 01718,Spain,Istanbul,Wholesale
CUST01719,Customer 01719,Portugal,Casablanca,Retail
CUST01720,Customer 01720,Morocco,Agadir,Wholesale
CUST01721,Customer 01721,Portugal,Paris,Retail
CUST01722,Customer 01722,Portugal,Fes,Wholesale
CUST01723,Customer 01723,Spain,Casablanca,Retail
CUST01724,Customer 01724,France,Agadir,Retail
CUST01725,Customer 01725,Morocco,Rabat,Restaurant
CUST01726,Customer 01726,Morocco,Valencia,Restaurant
CUST01727,Customer 01727,France,Madrid,Distributor
CUST01728,Customer 01728,Morocco,Milan,Distributor
CUST01729,Customer 01729,Portugal,Marrakesh,Restaurant
CUST01730,Customer 01730,Spain,Barcelona,Distributor
CUST01731,Customer 01731,Morocco,Agadir,Distributor
CUST01732,Customer 01732,Spain,Agadir,Restaurant
CUST01733,Customer 01733,Morocco,Tangier,Restaurant
CUST01734,Customer 01734,Portugal,Madrid,Distributor
CUST01735,Customer 01735,France,Istanbul,Restaurant
CUST01736,Customer 01736,Portugal,Marrakesh,Wholesale
CUST01737,Customer 01737,France,Tangier,Distributor
CUST01738,Customer 01738,Portugal,Valencia,Distributor
CUST01739,Customer 01739,Morocco,Paris,Restaurant
CUST01740,Customer 01740,Morocco,Casablanca,Restaurant
CUST01741,Customer 01741,Spain,Barcelona,Retail
CUST01742,Customer 01742,Portugal,Istanbul,Retail
CUST01743,Customer 01743,France,Marrakesh,Restaurant
CUST01744,Customer 01744,Spain,Valencia,Restaurant
CUST01745,Customer 01745,Morocco,Agadir,Distributor
CUST01746,Customer 01746,Portugal,Valencia,Restaurant
CUST01747,Customer 01747,France,Casablanca,Wholesale
CUST01748,Customer 01748,France,Agadir,Distributor
CUST01749,Customer 01749,Portugal,Rabat,Distributor
CUST01750,Customer 01750,Portugal,Marrakesh,Restaurant
CUST01751,Customer 01751,France,Casablanca,Wholesale
CUST01752,Customer 01752,Spain,Madrid,Wholesale
CUST01753,Customer 01753,Spain,Paris,Restaurant
CUST01754,Customer 01754,Portugal,Agadir,Restaurant
CUST01755,Customer 01755,Morocco,Fes,Wholesale
CUST01756,Customer 01756,Spain,Marrakesh,Wholesale
CUST01757,Customer 01757,France,Fes,Restaurant
CUST01758,Customer 01758,France,Fes,Retail
CUST01759,Customer 01759,Morocco,Agadir,Distributor
CUST01760,Customer 01760,Portugal,Milan,Distributor
CUST01761,Customer 01761,Morocco,Agadir,Distributor
CUST01762,Customer 01762,Morocco,Valencia,Retail
CUST01763,Customer 01763,France,Rabat,Retail
CUST01764,Customer 01764,Spain,Fes,Distributor
CUST01765,Customer 01765,Spain,Milan,Distributor
CUST01766,Customer 01766,Morocco,Valencia,Distributor
CUST01767,Customer 01767,France,Casablanca,Retail
CUST01768,Customer 01768,Spain,Fes,Restaurant
CUST01769,Customer 01769,Portugal,Fes,Retail
CUST01770,Customer 01770,Morocco,Tangier,Retail
CUST01771,Customer 01771,France,Tangier,Wholesale
CUST01772,Customer 01772,Portugal,Madrid,Wholesale
CUST01773,Customer 01773,Morocco,Marrakesh,Wholesale
CUST01774,Customer 01774,Portugal,Fes,Distributor
CUST01775,Customer 01775,Spain,Marrakesh,Restaurant
CUST01776,Customer 01776,Spain,Marrakesh,Distributor
CUST01777,Customer 01777,Morocco,Istanbul,Wholesale
CUST01778,Customer 01778,France,Marrakesh,Retail
CUST01779,Customer 01779,France,Agadir,Retail
CUST01780,Customer 01780,France,Marrakesh,Wholesale
CUST01781,Customer 01781,Portugal,Istanbul,Wholesale
CUST01782,Customer 01782,Morocco,Casablanca,Restaurant
CUST01783,Customer 01783,Portugal,Casablanca,Retail
CUST01784,Customer 01784,Morocco,Casablanca,Wholesale
CUST01785,Customer 01785,Portugal,Rabat,Distributor
CUST01786,Customer 01786,Morocco,Rabat,Distributor
CUST01787,Customer 01787,Morocco,Rabat,Wholesale
CUST01788,Customer 01788,France,Paris,Retail
CUST01789,Customer 01789,France,Milan,Distributor
CUST01790,Customer 01790,Morocco,Rabat,Retail
CUST01791,Customer 01791,Spain,Paris,Distributor
CUST01792,Customer 01792,Spain,Marrakesh,Retail
CUST01793,Customer 01793,Morocco,Rabat,Wholesale
CUST01794,Customer 01794,France,Istanbul,Retail
CUST01795,Customer 01795,Spain,Marrakesh,Wholesale
CUST01796,Customer 01796,Morocco,Tangier,Restaurant
CUST01797,Customer 01797,Spain,Istanbul,Retail
CUST01798,Customer 01798,Portugal,Milan,Wholesale
CUST01799,Customer 01799,France,Fes,Restaurant
CUST01800,Customer 01800,Portugal,Tangier,Retail
CUST01801,Customer 01801,Portugal,Rabat,Distributor
CUST01802,Customer 01802,Morocco,Madrid,Wholesale
CUST01803,Customer 01803,France,Madrid,Distributor
CUST01804,Customer 01804,Spain,Valencia,Wholesale
CUST01805,Customer 01805,Morocco,Fes,Restaurant
CUST01806,Customer 01806,Morocco,Barcelona,Distributor
CUST01807,Customer 01807,Portugal,Paris,Distributor
CUST01808,Customer 01808,Portugal,Tangier,Restaurant
CUST01809,Customer 01809,Spain,Barcelona,Retail
CUST01810,Customer 01810,Morocco,Madrid,Distributor
CUST01811,Customer 01811,France,Casablanca,Restaurant
CUST01812,Customer 01812,Morocco,Barcelona,Restaurant
CUST01813,Customer 01813,Morocco,Rabat,Retail
CUST01814,Customer 01814,Portugal,Barcelona,Wholesale
CUST01815,Customer 01815,France,Rabat,Distributor
CUST01816,Customer 01816,France,Fes,Retail
CUST01817,Customer 01817,Portugal,Rabat,Retail
CUST01818,Customer 01818,Portugal,Istanbul,Restaurant
CUST01819,Customer 01819,Spain,Istanbul,Distributor
CUST01820,Customer 01820,Portugal,Fes,Restaurant
CUST01821,Customer 01821,Portugal,Madrid,Distributor
CUST01822,Customer 01822,France,Madrid,Wholesale
CUST01823,Customer 01823,Morocco,Agadir,Restaurant
CUST01824,Customer 01824,Portugal,Tangier,Retail
CUST01825,Customer 01825,Morocco,Rabat,Wholesale
CUST01826,Customer 01826,Morocco,Madrid,Wholesale
CUST01827,Customer 01827,France,Barcelona,Distributor
CUST01828,Customer 01828,France,Agadir,Wholesale
CUST01829,Customer 01829,Morocco,Milan,Restaurant
CUST01830,Customer 01830,Portugal,Tangier,Distributor
CUST01831,Customer 01831,Portugal,Madrid,Distributor
CUST01832,Customer 01832,Spain,Valencia,Wholesale
CUST01833,Customer 01833,Morocco,Barcelona,Wholesale
CUST01834,Customer 01834,Portugal,Madrid,Distributor
CUST01835,Customer 01835,Portugal,Madrid,Restaurant
CUST01836,Customer 01836,Morocco,Casablanca,Retail
CUST01837,Customer 01837,Spain,Istanbul,Retail
CUST01838,Customer 01838,Portugal,Barcelona,Retail
CUST01839,Customer 01839,Spain,Istanbul,Restaurant
CUST01840,Customer 01840,Portugal,Rabat,Restaurant
CUST01841,Customer 01841,Portugal,Madrid,Retail
CUST01842,Customer 01842,Morocco,Barcelona,Distributor
CUST01843,Customer 01843,Portugal,Paris,Restaurant
CUST01844,Customer 01844,Spain,Agadir,Distributor
CUST01845,Customer 01845,Morocco,Casablanca,Wholesale
CUST01846,Customer 01846,France,Fes,Distributor
CUST01847,Customer 01847,Morocco,Milan,Distributor
CUST01848,Customer 01848,Portugal,Rabat,Restaurant
CUST01849,Customer 01849,Spain,Fes,Restaurant
CUST01850,Customer 01850,Spain,Casablanca,Retail
CUST01851,Customer 01851,France,Tangier,Distributor
CUST01852,Customer 01852,Morocco,Istanbul,Wholesale
CUST01853,Customer 01853,Spain,Rabat,Distributor
CUST01854,Customer 01854,France,Casablanca,Distributor
CUST01855,Customer 01855,Morocco,Madrid,Restaurant
CUST01856,Customer 01856,Portugal,Agadir,Wholesale
CUST01857,Customer 01857,Portugal,Paris,Wholesale
CUST01858,Customer 01858,Spain,Barcelona,Restaurant
CUST01859,Customer 01859,Spain,Paris,Wholesale
CUST01860,Customer 01860,Portugal,Rabat,Retail
CUST01861,Customer 01861,Spain,Madrid,Distributor
CUST01862,Customer 01862,France,Paris,Distributor
CUST01863,Customer 01863,Spain,Barcelona,Retail
CUST01864,Customer 01864,Portugal,Milan,Wholesale
CUST01865,Customer 01865,France,Agadir,Distributor
CUST01866,Customer 01866,Morocco,Agadir,Restaurant
CUST01867,Customer 01867,France,Paris,Wholesale
CUST01868,Customer 01868,Morocco,Paris,Distributor
CUST01869,Customer 01869,Spain,Rabat,Restaurant
CUST01870,Customer 01870,Portugal,Tangier,Distributor
CUST01871,Customer 01871,Morocco,Milan,Distributor
CUST01872,Customer 01872,Spain,Barcelona,Distributor
CUST01873,Customer 01873,France,Barcelona,Restaurant
CUST01874,Customer 01874,Spain,Paris,Restaurant
CUST01875,Customer 01875,France,Casablanca,Retail
CUST01876,Customer 01876,Portugal,Tangier,Restaurant
CUST01877,Customer 01877,Spain,Milan,Restaurant
CUST01878,Customer 01878,Morocco,Valencia,Retail
CUST01879,Customer 01879,Spain,Madrid,Retail
CUST01880,Customer 01880,France,Marrakesh,Distributor
CUST01881,Customer 01881,Portugal,Barcelona,Distributor
CUST01882,Customer 01882,Morocco,Milan,Retail
CUST01883,Customer 01883,Portugal,Agadir,Distributor
CUST01884,Customer 01884,France,Agadir,Retail
CUST01885,Customer 01885,Portugal,Tangier,Wholesale
CUST01886,Customer 01886,France,Tangier,Wholesale
CUST01887,Customer 01887,France,Agadir,Restaurant
CUST01888,Customer 01888,Portugal,Valencia,Restaurant
CUST01889,Customer 01889,Portugal,Milan,Wholesale
CUST01890,Customer 01890,France,Marrakesh,Distributor
CUST01891,Customer 01891,France,Casablanca,Distributor
CUST01892,Customer 01892,Spain,Milan,Retail
CUST01893,Customer 01893,Morocco,Istanbul,Restaurant
CUST01894,Customer 01894,Morocco,Casablanca,Wholesale
CUST01895,Customer 01895,Spain,Paris,Distributor
CUST01896,Customer 01896,Morocco,Barcelona,Distributor
CUST01897,Customer 01897,Morocco,Barcelona,Retail
CUST01898,Customer 01898,France,Rabat,Wholesale
CUST01899,Customer 01899,Spain,Madrid,Wholesale
CUST01900,Customer 01900,France,Paris,Wholesale
CUST01901,Customer 01901,Spain,Fes,Restaurant
CUST01902,Customer 01902,France,Barcelona,Retail
CUST01903,Customer 01903,France,Rabat,Retail
CUST01904,Customer 01904,France,Agadir,Restaurant
CUST01905,Customer 01905,Portugal,Agadir,Wholesale
CUST01906,Customer 01906,Portugal,Valencia,Distributor
CUST01907,Customer 01907,Morocco,Fes,Restaurant
CUST01908,Customer 01908,Portugal,Milan,Retail
CUST01909,Customer 01909,Spain,Marrakesh,Distributor
CUST01910,Customer 01910,Portugal,Istanbul,Distributor
CUST01911,Customer 01911,Spain,Casablanca,Wholesale
CUST01912,Customer 01912,Morocco,Istanbul,Retail
CUST01913,Customer 01913,Spain,Valencia,Restaurant
CUST01914,Customer 01914,Spain,Milan,Distributor
CUST01915,Customer 01915,Morocco,Valencia,Retail
CUST01916,Customer 01916,Portugal,Barcelona,Wholesale
CUST01917,Customer 01917,Portugal,Agadir,Distributor
CUST01918,Customer 01918,Morocco,Tangier,Distributor
CUST01919,Customer 01919,France,Marrakesh,Restaurant
CUST01920,Customer 01920,Spain,Milan,Restaurant
CUST01921,Customer 01921,Morocco,Agadir,Wholesale
CUST01922,Customer 01922,Portugal,Madrid,Restaurant
CUST01923,Customer 01923,Spain,Istanbul,Restaurant
CUST01924,Customer 01924,Morocco,Marrakesh,Distributor
CUST01925,Customer 01925,Morocco,Fes,Restaurant
CUST01926,Customer 01926,Spain,Madrid,Wholesale
CUST01927,Customer 01927,Morocco,Milan,Retail
CUST01928,Customer 01928,Portugal,Milan,Retail
CUST01929,Customer 01929,Morocco,Barcelona,Retail
CUST01930,Customer 01930,Spain,Fes,Wholesale
CUST01931,Customer 01931,Morocco,Marrakesh,Retail
CUST01932,Customer 01932,France,Paris,Restaurant
CUST01933,Customer 01933,Spain,Madrid,Restaurant
CUST01934,Customer 01934,France,Agadir,Retail
CUST01935,Customer 01935,Spain,Agadir,Retail
CUST01936,Customer 01936,Morocco,Barcelona,Distributor
CUST01937,Customer 01937,France,Barcelona,Restaurant
CUST01938,Customer 01938,France,Casablanca,Wholesale
CUST01939,Customer 01939,France,Rabat,Restaurant
CUST01940,Customer 01940,France,Agadir,Retail
CUST01941,Customer 01941,Morocco,Barcelona,Restaurant
CUST01942,Customer 01942,Spain,Marrakesh,Wholesale
CUST01943,Customer 01943,Spain,Marrakesh,Wholesale
CUST01944,Customer 01944,Morocco,Istanbul,Restaurant
CUST01945,Customer 01945,Portugal,Milan,Restaurant
CUST01946,Customer 01946,Morocco,Tangier,Retail
CUST01947,Customer 01947,France,Agadir,Distributor
CUST01948,Customer 01948,Portugal,Barcelona,Retail
CUST01949,Customer 01949,Portugal,Tangier,Retail
CUST01950,Customer 01950,Spain,Istanbul,Retail
CUST01951,Customer 01951,Portugal,Marrakesh,Restaurant
CUST01952,Customer 01952,France,Casablanca,Distributor
CUST01953,Customer 01953,Spain,Tangier,Restaurant
CUST01954,Customer 01954,France,Fes,Restaurant
CUST01955,Customer 01955,Morocco,Casablanca,Restaurant
CUST01956,Customer 01956,France,Fes,Restaurant
CUST01957,Customer 01957,France,Istanbul,Restaurant
CUST01958,Customer 01958,Portugal,Istanbul,Distributor
CUST01959,Customer 01959,Morocco,Rabat,Wholesale
CUST01960,Customer 01960,Morocco,Fes,Retail
CUST01961,Customer 01961,Portugal,Fes,Wholesale
CUST01962,Customer 01962,Morocco,Agadir,Restaurant
CUST01963,Customer 01963,Spain,Barcelona,Distributor
CUST01964,Customer 01964,France,Valencia,Wholesale
CUST01965,Customer 01965,France,Agadir,Retail
CUST01966,Customer 01966,Portugal,Fes,Restaurant
CUST01967,Customer 01967,France,Rabat,Distributor
CUST01968,Customer 01968,Portugal,Marrakesh,Distributor
CUST01969,Customer 01969,Morocco,Fes,Wholesale
CUST01970,Customer 01970,France,Madrid,Distributor
CUST01971,Customer 01971,Spain,Barcelona,Distributor
CUST01972,Customer 01972,Spain,Paris,Distributor
CUST01973,Customer 01973,Spain,Barcelona,Retail
CUST01974,Customer 01974,Spain,Istanbul,Restaurant
CUST01975,Customer 01975,France,Valencia,Restaurant
CUST01976,Customer 01976,Morocco,Tangier,Retail
CUST01977,Customer 01977,Morocco,Tangier,Retail
CUST01978,Customer 01978,Morocco,Madrid,Distributor
CUST01979,Customer 01979,France,Istanbul,Restaurant
CUST01980,Customer 01980,Portugal,Rabat,Restaurant
CUST01981,Customer 01981,Morocco,Madrid,Distributor
CUST01982,Customer 01982,Portugal,Madrid,Restaurant
CUST01983,Customer 01983,Morocco,Istanbul,Retail
CUST01984,Customer 01984,Morocco,Fes,Wholesale
CUST01985,Customer 01985,France,Agadir,Retail
CUST01986,Customer 01986,France,Istanbul,Distributor
CUST01987,Customer 01987,France,Paris,Wholesale
CUST01988,Customer 01988,France,Barcelona,Wholesale
CUST01989,Customer 01989,France,Madrid,Wholesale
CUST01990,Customer 01990,Spain,Casablanca,Distributor
CUST01991,Customer 01991,Morocco,Barcelona,Distributor
CUST01992,Customer 01992,Morocco,Fes,Retail
CUST01993,Customer 01993,Morocco,Rabat,Restaurant
CUST01994,Customer 01994,Portugal,Madrid,Distributor
CUST01995,Customer 01995,Morocco,Fes,Wholesale
CUST01996,Customer 01996,Portugal,Fes,Retail
CUST01997,Customer 01997,France,Casablanca,Distributor
CUST01998,Customer 01998,Spain,Casablanca,Wholesale
CUST01999,Customer 01999,Portugal,Rabat,Restaurant
CUST02000,Customer 02000,Spain,Marrakesh,Retail
