sale_id,customer_id,product_id,warehouse_id,sale_date,quantity,unit_price,discount
SALE0068524,CUST00140,PROD00086,WH006,2025-12-13,59,57.52,0.092
SALE0068525,CUST01111,PROD00125,WH006,2025-06-19,258,19.14,0.076
SALE0068526,CUST01487,PROD00216,WH009,2025-10-02,125,5.99,0.04
SALE0068527,CUST00226,PROD00117,WH010,2024-03-12,421,85.92,0.024
SALE0068528,CUST01852,PROD00105,WH010,2025-01-13,179,65.51,0.028
SALE0068529,CUST01191,PROD00192,WH009,2024-07-09,305,36.73,0.087
SALE0068530,CUST01109,PROD00161,WH005,2025-04-04,191,59.52,0.05
SALE0068531,CUST00974,PROD00241,WH010,2025-03-25,463,33.36,0.087
SALE0068532,CUST01228,PROD00141,WH012,2024-09-07,65,6.87,0.041
SALE0068533,CUST01773,PROD00074,WH001,2024-09-25,98,10.46,0.054
SALE0068534,CUST00892,PROD00028,WH009,2024-12-22,244,6.33,0.061
SALE0068535,CUST00167,PROD00107,WH007,2025-12-01,491,83.7,0.022
SALE0068536,CUST00545,PROD00229,WH001,2025-08-31,362,12.8,0.071
SALE0068537,CUST01484,PROD00177,WH007,2025-09-18,140,86.61,0.14
SALE0068538,CUST01004,PROD00168,WH007,2025-11-01,45,91.8,0.122
SALE0068539,CUST00865,PROD00258,WH009,2024-04-24,315,71.34,0.016
SALE0068540,CUST00018,PROD00208,WH012,2024-03-06,455,74.43,0.02
SALE0068541,CUST00931,PROD00284,WH009,2025-04-24,67,9.82,0.01
SALE0068542,CUST00288,PROD00015,WH008,2024-05-13,125,60.53,0.042
SALE0068543,CUST00174,PROD00124,WH011,2024-09-16,115,56.89,0.075
SALE0068544,CUST00601,PROD00265,WH006,2025-04-02,384,54.83,0.124
SALE0068545,CUST01100,PROD00042,WH012,2025-03-28,305,17.45,0.146
SALE0068546,CUST01864,PROD00124,WH009,2025-09-17,236,56.89,0.014
SALE0068547,CUST01672,PROD00245,WH006,2025-07-07,375,15.09,0.017
SALE0068548,CUST01598,PROD00018,WH010,2024-12-31,344,119.15,0.004
SALE0068549,CUST00463,PROD00111,WH006,2024-06-02,79,11.57,0.059
SALE0068550,CUST01555,PROD00044,WH008,2025-08-22,201,53.05,0.138
SALE0068551,CUST00641,PROD00184,WH007,2024-09-27,50,22.3,0.055
SALE0068552,CUST00949,PROD00069,WH001,2024-12-08,232,50.05,0.11
SALE0068553,CUST00540,PROD00142,WH002,2024-02-07,129,25.64,0.122
SALE0068554,CUST00794,PROD00164,WH009,2025-03-16,168,89.52,0.057
SALE0068555,CUST01570,PROD00251,WH005,2024-01-17,452,113.44,0.11
SALE0068556,CUST01732,PROD00004,WH011,2024-05-08,134,69.93,0.079
SALE0068557,CUST00451,PROD00031,WH002,2024-10-28,294,97.28,0.145
SALE0068558,CUST00864,PROD00272,WH006,2025-12-03,427,43.19,0.066
SALE0068559,CUST01877,PROD00048,WH009,2025-01-12,423,56.2,0.136
SALE0068560,CUST00642,PROD00196,WH009,2025-12-21,169,32.11,0.034
SALE0068561,CUST01051,PROD00207,WH009,2025-01-23,187,45.59,0.098
SALE0068562,CUST00425,PROD00233,WH011,2025-03-29,482,42.25,0.01
SALE0068563,CUST01888,PROD00265,WH008,2024-03-18,139,54.83,0.053
SALE0068564,CUST01904,PROD00178,WH012,2025-03-01,196,10.53,0.113
SALE0068565,CUST01731,PROD00020,WH010,2025-11-20,437,35.08,0.058
SALE0068566,CUST01283,PROD00128,WH002,2024-03-18,202,93.54,0.091
SALE0068567,CUST00365,PROD00188,WH006,2025-12-13,464,52.81,0.101
SALE0068568,CUST01007,PROD00127,WH007,2024-02-08,154,69.27,0.092
SALE0068569,CUST01543,PROD00297,WH009,2024-12-16,441,113.46,0.074
SALE0068570,CUST01101,PROD00087,WH008,2024-03-04,499,23.02,0.086
SALE0068571,CUST00698,PROD00179,WH006,2024-04-10,496,81.05,0.004
SALE0068572,CUST01182,PROD00135,WH006,2025-10-04,15,90.81,0.012
SALE0068573,CUST01428,PROD00198,WH006,2025-01-19,183,73.99,0.137
SALE0068574,CUST01520,PROD00212,WH011,2024-07-30,103,14.84,0.02
SALE0068575,CUST01862,PROD00168,WH005,2025-05-28,48,91.8,0.038
SALE0068576,CUST01681,PROD00178,WH002,2024-02-15,415,10.53,0.025
SALE0068577,CUST00391,PROD00015,WH010,2024-07-09,380,60.53,0.042
SALE0068578,CUST00637,PROD00127,WH006,2024-03-09,34,69.27,0.063
SALE0068579,CUST01857,PROD00213,WH004,2024-12-19,110,54.27,0.059
SALE0068580,CUST01376,PROD00133,WH009,2024-08-24,37,5.82,0.077
SALE0068581,CUST00461,PROD00265,WH004,2024-03-06,353,54.83,0.111
SALE0068582,CUST01866,PROD00107,WH004,2025-04-03,376,83.7,0.125
SALE0068583,CUST01900,PROD00137,WH004,2025-05-24,420,78.59,0.123
SALE0068584,CUST00951,PROD00119,WH006,2024-07-22,406,6.52,0.079
SALE0068585,CUST00722,PROD00008,WH011,2024-12-01,330,17.6,0.142
SALE0068586,CUST00560,PROD00255,WH009,2025-12-01,88,75.06,0.092
SALE0068587,CUST00912,PROD00064,WH001,2024-08-31,90,71.08,0.028
SALE0068588,CUST00831,PROD00071,WH003,2025-03-12,314,85.01,0.058
SALE0068589,CUST00435,PROD00296,WH011,2025-08-04,340,12.11,0.085
SALE0068590,CUST01790,PROD00064,WH001,2024-07-04,199,71.08,0.071
SALE0068591,CUST01432,PROD00268,WH011,2025-10-02,261,44.87,0.12
SALE0068592,CUST00426,PROD00291,WH007,2024-06-15,491,91.27,0.042
SALE0068593,CUST01994,PROD00168,WH010,2024-11-01,226,91.8,0.123
SALE0068594,CUST00748,PROD00224,WH004,2024-11-09,91,90.07,0.006
SALE0068595,CUST01952,PROD00297,WH003,2024-06-15,427,113.46,0.019
SALE0068596,CUST00342,PROD00118,WH001,2025-11-22,186,37.57,0.053
SALE0068597,CUST00810,PROD00070,WH012,2025-04-23,193,72.39,0.055
SALE0068598,CUST01312,PROD00074,WH002,2025-03-07,365,10.46,0.101
SALE0068599,CUST01520,PROD00272,WH006,2025-07-02,7,43.19,0.126
SALE0068600,CUST00286,PROD00110,WH011,2025-07-14,475,57.55,0.096
SALE0068601,CUST00839,PROD00107,WH003,2025-03-08,67,83.7,0.14
SALE0068602,CUST01742,PROD00095,WH009,2025-07-04,463,72.49,0.148
SALE0068603,CUST01298,PROD00200,WH008,2024-03-24,354,42.68,0.051
SALE0068604,CUST01874,PROD00216,WH007,2025-01-23,309,5.99,0.037
SALE0068605,CUST01182,PROD00118,WH001,2025-01-27,496,37.57,0.035
SALE0068606,CUST01286,PROD00290,WH009,2025-01-17,17,12.36,0.036
SALE0068607,CUST01819,PROD00267,WH005,2025-07-27,430,48.92,0.118
SALE0068608,CUST01357,PROD00135,WH010,2025-08-29,162,90.81,0.01
SALE0068609,CUST00624,PROD00170,WH007,2025-01-21,120,119.17,0.029
SALE0068610,CUST01239,PROD00113,WH004,2025-04-27,387,111.45,0.082
SALE0068611,CUST01078,PROD00192,WH005,2024-08-18,409,36.73,0.12
SALE0068612,CUST01313,PROD00150,WH002,2025-08-12,124,16.53,0.082
SALE0068613,CUST01016,PROD00164,WH006,2025-07-01,209,89.52,0.124
SALE0068614,CUST01833,PROD00257,WH004,2025-04-08,390,75.07,0.133
SALE0068615,CUST01638,PROD00038,WH003,2025-01-30,120,38.9,0.077
SALE0068616,CUST00458,PROD00023,WH001,2025-01-09,69,111.16,0.076
SALE0068617,CUST00725,PROD00157,WH006,2025-01-11,58,29.85,0.009
SALE0068618,CUST01712,PROD00284,WH006,2025-05-07,91,9.82,0.113
SALE0068619,CUST00930,PROD00014,WH006,2024-06-18,454,70.8,0.014
SALE0068620,CUST01396,PROD00036,WH010,2025-01-12,455,76.02,0.117
SALE0068621,CUST00182,PROD00196,WH005,2024-04-19,378,32.11,0.046
SALE0068622,CUST01888,PROD00221,WH009,2025-11-19,73,79.82,0.001
SALE0068623,CUST00540,PROD00183,WH003,2025-12-08,144,61.0,0.066
SALE0068624,CUST01736,PROD00069,WH006,2025-07-20,420,50.05,0.128
SALE0068625,CUST01515,PROD00085,WH006,2025-02-19,19,92.47,0.096
SALE0068626,CUST01127,PROD00031,WH007,2024-10-26,258,97.28,0.123
SALE0068627,CUST01728,PROD00129,WH005,2025-01-11,65,54.56,0.055
SALE0068628,CUST01533,PROD00046,WH005,2025-01-22,307,19.69,0.093
SALE0068629,CUST01282,PROD00052,WH012,2025-09-18,319,109.62,0.149
SALE0068630,CUST01645,PROD00026,WH006,2025-09-11,409,83.64,0.06
SALE0068631,CUST01088,PROD00247,WH012,2024-04-15,313,13.89,0.044
SALE0068632,CUST00205,PROD00275,WH002,2025-06-02,44,50.24,0.086
SALE0068633,CUST01114,PROD00078,WH005,2024-08-19,152,25.72,0.129
SALE0068634,CUST01067,PROD00117,WH010,2024-03-09,318,85.92,0.028
SALE0068635,CUST00509,PROD00132,WH006,2025-05-30,463,49.44,0.144
SALE0068636,CUST01326,PROD00263,WH003,2024-06-22,286,7.79,0.061
SALE0068637,CUST00194,PROD00251,WH011,2024-06-29,385,113.44,0.113
SALE0068638,CUST00071,PROD00084,WH011,2025-12-22,391,41.03,0.048
SALE0068639,CUST01899,PROD00286,WH004,2024-07-24,171,74.66,0.061
SALE0068640,CUST00709,PROD00126,WH008,2024-12-03,300,95.7,0.059
SALE0068641,CUST01357,PROD00145,WH010,2025-05-29,423,107.37,0.024
SALE0068642,CUST01080,PROD00118,WH003,2025-12-06,68,37.57,0.112
SALE0068643,CUST01247,PROD00289,WH010,2024-02-14,481,15.65,0.119
SALE0068644,CUST01019,PROD00101,WH010,2025-08-28,356,90.55,0.022
SALE0068645,CUST01265,PROD00186,WH010,2025-05-30,319,48.01,0.088
SALE0068646,CUST00117,PROD00268,WH001,2024-08-09,469,44.87,0.026
SALE0068647,CUST01020,PROD00172,WH008,2025-01-01,397,94.63,0.06
SALE0068648,CUST00650,PROD00167,WH010,2025-09-27,111,98.71,0.128
SALE0068649,CUST00133,PROD00015,WH009,2025-06-03,283,60.53,0.135
SALE0068650,CUST00622,PROD00059,WH002,2024-01-07,143,112.22,0.136
SALE0068651,CUST01295,PROD00220,WH004,2024-12-07,337,11.4,0.045
SALE0068652,CUST01698,PROD00097,WH006,2024-02-21,232,42.57,0.112
SALE0068653,CUST00419,PROD00090,WH012,2024-12-23,229,103.21,0.141
SALE0068654,CUST00253,PROD00284,WH005,2025-05-31,27,9.82,0.037
SALE0068655,CUST01356,PROD00087,WH007,2025-08-30,107,23.02,0.148
SALE0068656,CUST00002,PROD00113,WH009,2025-05-01,362,111.45,0.024
SALE0068657,CUST00809,PROD00047,WH007,2024-08-14,457,64.38,0.049
SALE0068658,CUST00026,PROD00219,WH006,2025-01-25,482,40.83,0.034
SALE0068659,CUST01522,PROD00195,WH012,2025-03-26,124,64.58,0.06
SALE0068660,CUST01000,PROD00116,WH005,2025-08-18,439,25.83,0.053
SALE0068661,CUST00094,PROD00184,WH010,2024-06-28,436,22.3,0.008
SALE0068662,CUST00704,PROD00185,WH002,2024-01-30,183,75.95,0.042
SALE0068663,CUST01974,PROD00064,WH005,2025-12-25,142,71.08,0.028
SALE0068664,CUST01512,PROD00115,WH009,2024-10-04,394,75.27,0.037
SALE0068665,CUST00369,PROD00242,WH008,2024-11-09,278,87.32,0.131
SALE0068666,CUST00890,PROD00028,WH011,2025-08-27,334,6.33,0.073
SALE0068667,CUST00124,PROD00199,WH008,2025-11-06,440,19.1,0.035
SALE0068668,CUST00140,PROD00192,WH001,2024-03-03,270,36.73,0.023
SALE0068669,CUST01572,PROD00281,WH008,2024-01-30,419,35.93,0.12
SALE0068670,CUST01963,PROD00252,WH003,2024-04-19,366,23.56,0.128
SALE0068671,CUST00456,PROD00252,WH004,2025-11-20,393,23.56,0.03
SALE0068672,CUST00822,PROD00114,WH012,2024-03-29,278,48.16,0.038
SALE0068673,CUST01143,PROD00072,WH002,2025-10-03,288,38.85,0.004
SALE0068674,CUST00703,PROD00115,WH006,2025-01-04,320,75.27,0.095
SALE0068675,CUST01398,PROD00087,WH004,2024-07-09,442,23.02,0.067
SALE0068676,CUST01084,PROD00095,WH011,2024-07-27,377,72.49,0.105
SALE0068677,CUST01964,PROD00108,WH002,2024-11-13,433,4.4,0.039
SALE0068678,CUST01359,PROD00217,WH011,2025-04-19,480,116.87,0.093
SALE0068679,CUST01461,PROD00188,WH001,2024-01-09,111,52.81,0.094
SALE0068680,CUST00644,PROD00089,WH004,2024-08-13,15,16.76,0.118
SALE0068681,CUST01456,PROD00008,WH010,2024-07-02,345,17.6,0.085
SALE0068682,CUST00313,PROD00177,WH002,2024-11-02,74,86.61,0.003
SALE0068683,CUST01469,PROD00223,WH009,2025-10-24,151,29.04,0.023
SALE0068684,CUST00071,PROD00263,WH005,2024-08-07,338,7.79,0.01
SALE0068685,CUST01118,PROD00022,WH003,2024-04-28,113,85.31,0.01
SALE0068686,CUST01444,PROD00215,WH010,2025-08-03,89,13.32,0.132
SALE0068687,CUST00041,PROD00156,WH007,2025-08-19,1,20.06,0.108
SALE0068688,CUST01010,PROD00100,WH012,2024-05-31,226,17.12,0.112
SALE0068689,CUST01278,PROD00145,WH009,2024-07-24,343,107.37,0.121
SALE0068690,CUST01330,PROD00039,WH003,2025-08-24,229,4.76,0.021
SALE0068691,CUST00047,PROD00205,WH007,2025-03-02,22,45.97,0.108
SALE0068692,CUST00888,PROD00091,WH003,2025-12-22,8,21.48,0.065
SALE0068693,CUST01084,PROD00007,WH010,2025-05-08,479,70.38,0.124
SALE0068694,CUST01198,PROD00062,WH004,2025-08-09,5,61.28,0.08
SALE0068695,CUST01698,PROD00117,WH001,2025-06-13,62,85.92,0.039
SALE0068696,CUST01604,PROD00126,WH009,2025-07-11,265,95.7,0.048
SALE0068697,CUST01455,PROD00248,WH012,2024-12-22,127,60.65,0.019
SALE0068698,CUST01144,PROD00132,WH004,2024-12-30,431,49.44,0.098
SALE0068699,CUST01147,PROD00172,WH005,2025-04-13,322,94.63,0.002
SALE0068700,CUST00850,PROD00126,WH003,2025-04-10,293,95.7,0.013
SALE0068701,CUST00505,PROD00132,WH008,2024-11-20,242,49.44,0.037
SALE0068702,CUST01025,PROD00048,WH003,2024-07-30,372,56.2,0.134
SALE0068703,CUST00114,PROD00230,WH008,2024-03-27,441,50.4,0.096
SALE0068704,CUST01291,PROD00164,WH005,2025-06-07,88,89.52,0.126
SALE0068705,CUST01788,PROD00274,WH001,2024-01-05,415,37.02,0.022
SALE0068706,CUST01855,PROD00100,WH004,2025-05-23,280,17.12,0.126
SALE0068707,CUST01059,PROD00163,WH012,2025-07-11,215,103.21,0.088
SALE0068708,CUST00254,PROD00138,WH012,2025-01-07,192,73.63,0.04
SALE0068709,CUST01981,PROD00088,WH005,2025-05-02,338,94.3,0.122
SALE0068710,CUST00682,PROD00248,WH003,2025-06-19,199,60.65,0.105
SALE0068711,CUST01636,PROD00275,WH001,2024-03-12,14,50.24,0.138
SALE0068712,CUST00138,PROD00227,WH007,2024-06-14,324,79.97,0.019
SALE0068713,CUST01631,PROD00002,WH009,2024-05-20,396,35.49,0.109
SALE0068714,CUST00141,PROD00258,WH011,2025-03-30,88,71.34,0.048
SALE0068715,CUST00558,PROD00001,WH008,2025-01-08,91,50.29,0.024
SALE0068716,CUST01871,PROD00169,WH010,2024-07-25,228,60.71,0.035
SALE0068717,CUST00472,PROD00280,WH009,2025-10-14,128,82.84,0.095
SALE0068718,CUST01151,PROD00030,WH004,2025-06-25,64,23.21,0.031
SALE0068719,CUST00676,PROD00099,WH001,2025-12-19,432,110.49,0.012
SALE0068720,CUST00162,PROD00037,WH011,2024-03-06,314,29.36,0.122
SALE0068721,CUST01035,PROD00053,WH011,2025-10-14,217,61.83,0.136
SALE0068722,CUST00812,PROD00107,WH011,2024-05-23,312,83.7,0.063
SALE0068723,CUST01169,PROD00162,WH004,2025-10-30,372,35.45,0.051
SALE0068724,CUST01946,PROD00020,WH007,2025-07-04,126,35.08,0.131
SALE0068725,CUST01415,PROD00060,WH002,2025-11-02,110,49.21,0.123
SALE0068726,CUST00019,PROD00033,WH001,2024-09-05,471,118.37,0.077
SALE0068727,CUST01142,PROD00150,WH003,2024-06-16,74,16.53,0.088
SALE0068728,CUST01154,PROD00090,WH009,2025-07-30,151,103.21,0.001
SALE0068729,CUST01322,PROD00243,WH012,2025-09-22,480,53.0,0.136
SALE0068730,CUST00359,PROD00231,WH011,2025-08-22,368,8.08,0.013
SALE0068731,CUST01172,PROD00034,WH012,2025-04-19,440,25.04,0.07
SALE0068732,CUST00315,PROD00063,WH012,2025-12-03,182,28.83,0.072
SALE0068733,CUST01629,PROD00137,WH008,2025-02-08,16,78.59,0.092
SALE0068734,CUST00658,PROD00002,WH011,2024-08-11,365,35.49,0.092
SALE0068735,CUST01039,PROD00236,WH010,2025-12-30,407,110.52,0.12
SALE0068736,CUST00969,PROD00181,WH008,2025-12-16,312,29.49,0.147
SALE0068737,CUST01965,PROD00195,WH001,2024-06-21,379,64.58,0.037
SALE0068738,CUST01342,PROD00251,WH011,2025-09-04,239,113.44,0.013
SALE0068739,CUST01717,PROD00256,WH003,2024-03-23,311,37.64,0.082
SALE0068740,CUST01774,PROD00252,WH010,2025-02-12,397,23.56,0.058
SALE0068741,CUST00490,PROD00194,WH003,2024-01-06,152,91.67,0.105
SALE0068742,CUST01183,PROD00199,WH010,2024-02-04,88,19.1,0.079
SALE0068743,CUST01414,PROD00147,WH009,2024-04-17,392,12.42,0.004
SALE0068744,CUST01180,PROD00072,WH011,2024-04-12,41,38.85,0.007
SALE0068745,CUST01972,PROD00228,WH001,2024-01-04,177,18.3,0.059
SALE0068746,CUST00634,PROD00185,WH003,2025-10-26,212,75.95,0.079
SALE0068747,CUST00093,PROD00150,WH011,2025-08-04,495,16.53,0.123
SALE0068748,CUST00032,PROD00169,WH011,2024-04-29,384,60.71,0.102
SALE0068749,CUST00940,PROD00164,WH009,2025-10-23,85,89.52,0.14
SALE0068750,CUST00682,PROD00215,WH009,2025-03-03,445,13.32,0.041
SALE0068751,CUST00415,PROD00002,WH002,2025-05-29,200,35.49,0.104
SALE0068752,CUST01807,PROD00175,WH011,2025-03-18,121,80.82,0.011
SALE0068753,CUST01953,PROD00052,WH007,2025-07-20,401,109.62,0.141
SALE0068754,CUST01526,PROD00024,WH002,2024-03-29,95,44.66,0.148
SALE0068755,CUST00260,PROD00098,WH007,2025-03-28,240,103.77,0.074
SALE0068756,CUST01391,PROD00261,WH008,2024-06-26,28,45.39,0.102
SALE0068757,CUST00008,PROD00203,WH011,2025-04-30,33,105.67,0.013
SALE0068758,CUST01827,PROD00167,WH010,2024-12-19,249,98.71,0.108
SALE0068759,CUST00938,PROD00262,WH005,2025-05-28,385,63.25,0.134
SALE0068760,CUST01903,PROD00157,WH006,2025-12-22,235,29.85,0.114
SALE0068761,CUST01123,PROD00140,WH002,2024-01-25,439,56.32,0.074
SALE0068762,CUST01157,PROD00069,WH004,2024-09-22,487,50.05,0.06
SALE0068763,CUST01784,PROD00006,WH012,2025-06-28,36,91.25,0.061
SALE0068764,CUST01602,PROD00175,WH011,2024-08-21,456,80.82,0.028
SALE0068765,CUST01587,PROD00234,WH004,2024-05-27,393,93.42,0.107
SALE0068766,CUST01047,PROD00009,WH011,2025-07-21,284,69.11,0.008
SALE0068767,CUST00140,PROD00294,WH009,2025-02-17,466,38.84,0.058
SALE0068768,CUST00766,PROD00150,WH009,2025-05-08,260,16.53,0.069
SALE0068769,CUST01290,PROD00111,WH009,2025-05-12,202,11.57,0.041
SALE0068770,CUST00881,PROD00120,WH008,2025-12-01,396,108.7,0.026
SALE0068771,CUST00838,PROD00041,WH002,2025-09-30,472,69.21,0.013
SALE0068772,CUST00855,PROD00112,WH011,2024-06-11,438,70.79,0.003
SALE0068773,CUST00682,PROD00178,WH009,2025-12-11,171,10.53,0.097
SALE0068774,CUST00703,PROD00139,WH010,2024-07-09,460,17.08,0.111
SALE0068775,CUST00563,PROD00148,WH003,2025-10-07,306,58.87,0.0
SALE0068776,CUST01897,PROD00135,WH009,2025-01-08,249,90.81,0.103
SALE0068777,CUST01577,PROD00257,WH006,2025-03-09,104,75.07,0.117
SALE0068778,CUST01707,PROD00105,WH001,2025-05-13,190,65.51,0.069
SALE0068779,CUST00112,PROD00239,WH004,2025-03-11,262,46.63,0.037
SALE0068780,CUST01192,PROD00289,WH001,2024-01-16,24,15.65,0.087
SALE0068781,CUST00226,PROD00016,WH009,2025-01-20,176,109.29,0.05
SALE0068782,CUST01946,PROD00240,WH008,2025-05-31,493,48.93,0.004
SALE0068783,CUST01425,PROD00168,WH010,2025-11-22,304,91.8,0.104
SALE0068784,CUST01671,PROD00037,WH007,2024-08-03,122,29.36,0.089
SALE0068785,CUST00890,PROD00170,WH009,2024-05-29,372,119.17,0.112
SALE0068786,CUST01831,PROD00102,WH011,2024-12-22,420,53.2,0.02
SALE0068787,CUST00420,PROD00282,WH003,2024-09-19,409,77.3,0.121
SALE0068788,CUST01673,PROD00280,WH012,2025-07-23,450,82.84,0.078
SALE0068789,CUST01219,PROD00248,WH008,2025-04-30,339,60.65,0.085
SALE0068790,CUST01873,PROD00022,WH001,2024-11-11,339,85.31,0.017
SALE0068791,CUST01605,PROD00134,WH005,2025-04-07,304,81.62,0.122
SALE0068792,CUST00302,PROD00166,WH012,2025-12-21,310,81.16,0.012
SALE0068793,CUST00521,PROD00101,WH007,2024-05-20,170,90.55,0.135
SALE0068794,CUST01608,PROD00140,WH004,2025-06-22,495,56.32,0.1
SALE0068795,CUST00985,PROD00044,WH009,2024-01-05,266,53.05,0.012
SALE0068796,CUST00381,PROD00139,WH001,2024-01-07,293,17.08,0.077
SALE0068797,CUST01377,PROD00044,WH005,2025-01-30,465,53.05,0.074
SALE0068798,CUST01718,PROD00036,WH005,2024-11-01,133,76.02,0.055
SALE0068799,CUST00316,PROD00111,WH002,2024-06-28,156,11.57,0.029
SALE0068800,CUST01305,PROD00291,WH003,2024-02-11,330,91.27,0.092
SALE0068801,CUST00923,PROD00052,WH006,2024-08-03,23,109.62,0.148
SALE0068802,CUST00520,PROD00030,WH001,2024-08-26,398,23.21,0.041
SALE0068803,CUST01680,PROD00017,WH002,2024-05-31,365,21.81,0.136
SALE0068804,CUST00037,PROD00163,WH004,2024-08-08,37,103.21,0.118
SALE0068805,CUST00374,PROD00275,WH005,2024-10-28,247,50.24,0.053
SALE0068806,CUST00751,PROD00259,WH009,2024-04-02,141,49.02,0.074
SALE0068807,CUST01326,PROD00206,WH004,2025-10-21,26,59.4,0.051
SALE0068808,CUST01117,PROD00244,WH005,2024-12-04,115,64.19,0.026
SALE0068809,CUST00278,PROD00094,WH002,2024-01-03,362,93.48,0.065
SALE0068810,CUST00079,PROD00009,WH004,2025-02-28,385,69.11,0.109
SALE0068811,CUST01321,PROD00098,WH006,2024-10-11,284,103.77,0.056
SALE0068812,CUST01619,PROD00025,WH007,2024-08-09,140,89.29,0.14
SALE0068813,CUST00003,PROD00047,WH010,2024-11-11,309,64.38,0.093
SALE0068814,CUST01601,PROD00086,WH004,2024-03-25,483,57.52,0.031
SALE0068815,CUST00363,PROD00175,WH002,2025-05-09,260,80.82,0.066
SALE0068816,CUST00873,PROD00170,WH012,2024-01-08,478,119.17,0.017
SALE0068817,CUST00577,PROD00276,WH009,2025-02-03,368,46.47,0.026
SALE0068818,CUST00280,PROD00128,WH010,2024-03-20,139,93.54,0.055
SALE0068819,CUST00945,PROD00009,WH009,2025-05-29,353,69.11,0.143
SALE0068820,CUST01375,PROD00241,WH005,2024-06-26,166,33.36,0.071
SALE0068821,CUST01043,PROD00276,WH009,2024-10-19,328,46.47,0.112
SALE0068822,CUST00555,PROD00064,WH004,2025-05-21,217,71.08,0.141
SALE0068823,CUST01471,PROD00093,WH004,2025-04-29,126,73.11,0.077
SALE0068824,CUST01916,PROD00043,WH005,2025-01-25,378,97.85,0.045
SALE0068825,CUST00248,PROD00157,WH006,2024-07-30,255,29.85,0.071
SALE0068826,CUST00958,PROD00130,WH004,2025-09-17,436,64.46,0.076
SALE0068827,CUST00129,PROD00108,WH002,2025-09-01,6,4.4,0.002
SALE0068828,CUST00035,PROD00296,WH004,2025-07-29,4,12.11,0.14
SALE0068829,CUST01241,PROD00035,WH005,2025-01-21,456,105.13,0.083
SALE0068830,CUST01037,PROD00118,WH003,2025-08-23,190,37.57,0.056
SALE0068831,CUST01175,PROD00112,WH004,2025-10-13,279,70.79,0.069
SALE0068832,CUST01232,PROD00230,WH004,2025-02-20,459,50.4,0.137
SALE0068833,CUST00231,PROD00264,WH002,2025-03-14,62,78.86,0.002
SALE0068834,CUST01294,PROD00206,WH005,2024-10-20,222,59.4,0.125
SALE0068835,CUST01310,PROD00110,WH012,2024-04-25,322,57.55,0.107
SALE0068836,CUST00525,PROD00052,WH006,2025-01-23,146,109.62,0.132
SALE0068837,CUST00211,PROD00088,WH007,2025-11-09,302,94.3,0.033
SALE0068838,CUST00886,PROD00062,WH008,2024-08-02,201,61.28,0.142
SALE0068839,CUST00047,PROD00171,WH009,2025-04-10,66,93.24,0.018
SALE0068840,CUST01706,PROD00145,WH009,2024-04-25,257,107.37,0.027
SALE0068841,CUST00485,PROD00291,WH005,2024-03-24,201,91.27,0.096
SALE0068842,CUST01517,PROD00094,WH005,2025-03-02,398,93.48,0.092
SALE0068843,CUST01740,PROD00030,WH006,2024-10-22,477,23.21,0.047
SALE0068844,CUST00847,PROD00124,WH009,2024-12-23,255,56.89,0.114
SALE0068845,CUST01768,PROD00095,WH001,2025-01-13,347,72.49,0.056
SALE0068846,CUST01554,PROD00186,WH011,2025-11-06,373,48.01,0.0
SALE0068847,CUST00889,PROD00003,WH009,2024-11-06,120,20.98,0.061
SALE0068848,CUST00781,PROD00027,WH010,2025-05-22,189,3.26,0.106
SALE0068849,CUST01723,PROD00199,WH002,2025-04-19,101,19.1,0.04
SALE0068850,CUST01816,PROD00255,WH009,2024-05-18,499,75.06,0.065
SALE0068851,CUST00975,PROD00172,WH010,2024-07-20,145,94.63,0.139
SALE0068852,CUST00223,PROD00064,WH003,2025-05-03,100,71.08,0.059
SALE0068853,CUST00287,PROD00244,WH010,2024-10-07,134,64.19,0.093
SALE0068854,CUST01904,PROD00224,WH010,2024-08-07,124,90.07,0.015
SALE0068855,CUST01111,PROD00076,WH011,2025-12-17,147,3.22,0.127
SALE0068856,CUST01379,PROD00284,WH005,2024-05-01,495,9.82,0.147
SALE0068857,CUST00761,PROD00160,WH010,2024-08-01,277,106.78,0.048
SALE0068858,CUST01572,PROD00177,WH008,2024-06-10,491,86.61,0.078
SALE0068859,CUST00547,PROD00296,WH001,2025-04-15,184,12.11,0.013
SALE0068860,CUST00301,PROD00113,WH012,2024-05-14,222,111.45,0.117
SALE0068861,CUST00682,PROD00081,WH001,2024-12-19,224,68.03,0.015
SALE0068862,CUST01965,PROD00274,WH007,2025-03-16,339,37.02,0.09
SALE0068863,CUST00134,PROD00192,WH007,2025-04-14,276,36.73,0.15
SALE0068864,CUST01575,PROD00282,WH009,2025-02-12,12,77.3,0.1
SALE0068865,CUST01777,PROD00130,WH008,2025-05-17,489,64.46,0.113
SALE0068866,CUST00898,PROD00230,WH009,2024-04-24,387,50.4,0.108
SALE0068867,CUST01430,PROD00178,WH001,2024-10-29,471,10.53,0.048
SALE0068868,CUST01959,PROD00256,WH002,2025-09-04,254,37.64,0.139
SALE0068869,CUST00879,PROD00159,WH012,2024-12-27,179,95.78,0.139
SALE0068870,CUST00667,PROD00225,WH005,2024-09-06,331,110.1,0.002
SALE0068871,CUST01765,PROD00003,WH002,2025-04-28,149,20.98,0.007
SALE0068872,CUST00018,PROD00050,WH005,2024-06-14,500,34.84,0.054
